Provider Id,Provider State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 092,DRG Charges 100,DRG Charges 101,DRG Charges 166,DRG Charges 175,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 180,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 207,DRG Charges 208,DRG Charges 242,DRG Charges 243,DRG Charges 246,DRG Charges 247,DRG Charges 252,DRG Charges 253,DRG Charges 269,DRG Charges 270,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 299,DRG Charges 300,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 331,DRG Charges 371,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 393,DRG Charges 394,DRG Charges 418,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 483,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 637,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948,DRG Charges 981
260108,MO,23081.35,,25340.19,22896.18,19506.5,19626.55,21614.25,33709.71,18662.37,54172.82,31545.0,19860.17,29164.42,25660.59,27241.48,26609.94,21090.59,20407.64,,22730.09,16662.71,12326.69,16153.31,85409.58,37848.09,70694.78,47201.07,63257.29,47349.97,62354.09,71871.54,97851.14,111717.71,33757.61,25650.24,25476.6,46744.73,28049.84,27923.68,20396.53,16478.19,26001.38,22456.17,,25957.46,17403.58,14634.85,18790.91,,32648.62,21950.06,71006.16,46292.55,35242.11,26599.24,18813.86,32192.44,18740.25,16394.48,13881.04,23036.9,17636.11,29277.97,15761.04,41097.7,24567.43,73812.98,57319.5,36730.69,45421.4,62783.84,36758.68,33584.93,35270.0,13511.83,17328.03,,24713.18,12906.35,29122.83,16257.1,21675.33,15426.84,25837.35,17842.06,18090.42,13863.46,21656.44,17365.12,21501.89,18086.4,74637.08,97712.36,30676.22,18191.04,,28953.83,,,71215.34
260110,MO,59741.03,30402.45,38301.48,25211.32,20237.17,25501.03,24738.86,,18752.72,69874.73,33185.41,25621.93,43146.5,,,28838.11,24622.28,19490.04,,30336.58,20964.59,,,,59477.45,,71344.69,102448.23,79595.96,123435.71,100119.77,159497.52,,,32454.75,,75198.0,44259.96,34941.17,20857.46,16675.33,,21834.35,,36926.0,17837.09,15639.6,19705.33,18195.22,46508.56,,147057.5,70025.32,71919.11,,18665.0,39877.37,23945.23,20085.73,14785.36,30501.13,20041.21,,21158.82,,,181961.06,,62188.95,99870.61,65314.33,54544.05,,86745.09,,22114.24,,,18781.91,20931.0,16029.59,23563.83,16019.5,34780.74,23214.91,28833.45,18034.19,,,35282.58,23194.42,104412.77,126067.81,39099.03,25090.13,,32054.74,,15770.5,132108.88
260113,MO,,,28931.18,18981.4,,,,,,,,,46553.66,,,31780.96,26834.54,,,28329.26,17757.11,,,,58709.57,,,,,,,,,32284.76,,,,,32556.6,17131.68,,,,,25269.19,20477.94,,18610.82,,,,,,,,,42214.47,26989.19,,,25690.92,21631.12,,,,,,,82738.27,,,50484.21,,,,,,,17584.32,22130.25,15886.6,,17099.59,30938.51,23258.76,20329.79,14324.92,,,29653.93,21846.17,87099.67,,40913.69,26230.62,,20362.79,,,
260119,MO,,,91045.42,42273.47,40865.38,39356.12,,83457.0,31100.85,,75634.93,44089.67,104576.48,81796.88,87862.67,77176.78,77371.44,67781.15,45259.0,85528.67,62435.56,44609.78,,282744.36,144433.84,,,215311.36,181444.16,,,,,82064.62,64956.04,69428.2,110253.0,80394.42,68919.5,51204.19,35679.62,,54990.83,,65010.29,47095.42,33226.81,43704.93,42869.28,98253.09,,,175070.5,,,48866.27,98536.06,77970.19,,,78047.5,55121.82,,,,59872.0,,,129502.73,,196144.0,119898.77,97557.27,127677.71,,,,,46295.25,59732.71,51057.0,52232.11,46329.88,74575.86,45595.78,62615.64,41089.9,86218.27,,87255.55,52191.42,245706.0,,99452.01,70996.75,23393.91,99053.71,32940.0,,
260137,MO,38140.61,34782.35,44621.45,32834.93,24355.56,28393.05,36264.92,,,93526.55,35018.58,31884.66,55581.5,35213.0,51134.0,41249.36,36543.38,28437.42,22005.0,42395.16,26849.83,24345.89,,120344.4,67210.62,147212.94,111061.28,113338.52,75603.11,98772.56,91177.77,145116.1,166050.5,57131.35,35036.86,28940.91,64798.17,39118.75,44278.39,25368.37,20237.42,,25411.38,,45599.62,27303.03,16349.31,23206.5,26234.15,56876.31,,89970.48,72169.46,50194.73,42877.45,29571.41,48671.18,29495.71,26388.23,21612.86,33398.45,25829.95,,28267.44,54874.16,23378.47,146468.17,84137.89,57702.44,81093.79,74726.18,56945.63,47787.82,69291.71,17688.33,30240.65,24032.5,,25615.44,,22380.76,41303.69,25630.31,46855.36,28876.38,36412.43,24595.1,,28886.5,33276.2,27889.29,142781.22,133460.25,59678.62,33301.26,13526.44,55321.14,20214.37,27140.68,112677.83
260138,MO,48719.75,37977.48,82273.31,45815.67,33636.88,33849.55,41694.93,94842.97,43227.55,143919.27,51188.82,35348.33,78052.95,66971.67,,65396.41,54550.0,36361.16,,66422.12,39659.02,30218.08,41204.06,233035.75,126137.49,128439.78,85013.0,137416.0,93482.25,161128.8,109808.73,116162.14,229167.04,77907.58,39290.48,30096.96,128042.3,57898.48,54993.72,39988.83,26472.56,57341.31,56981.69,29034.44,57643.83,30885.43,24165.71,39147.07,29727.33,84651.93,51291.77,162808.66,126669.54,64816.5,76603.15,47033.23,74527.98,45909.7,33922.25,22216.29,45832.49,32035.14,61561.79,43173.65,89568.17,40810.12,140234.41,106299.0,69339.28,85582.5,,92053.3,,,,36246.49,25289.91,88545.39,38898.39,46695.74,36034.82,56406.37,40297.22,61512.54,40723.0,45873.3,34726.66,93922.49,51146.48,50133.81,51076.5,223262.16,319863.57,97474.46,54011.44,,67970.0,31926.53,37651.47,175447.56
260141,MO,,25949.92,52292.03,27584.54,16444.12,18542.86,19929.4,40506.18,22304.86,91035.89,40890.28,20118.52,64213.7,52714.73,45800.06,41977.64,30111.61,18225.94,,30463.86,22484.16,,,189368.24,65028.88,,91076.91,127947.9,67951.03,84390.62,80002.0,173422.23,,58160.34,31507.77,20268.4,48064.47,28761.76,43306.0,20885.5,,21171.09,24376.26,18734.38,30545.85,25386.36,15184.97,19759.94,18282.41,65522.11,25343.32,115824.0,56138.09,40658.29,48126.73,27341.38,57201.11,28971.47,26586.59,,32166.14,19687.29,53840.47,31746.11,44196.0,24464.38,110783.29,122611.44,65216.63,74652.52,119814.48,63945.92,46443.95,85665.26,24859.25,25515.31,31337.78,29566.6,20280.96,56784.88,23312.17,35109.64,19401.75,44702.57,22238.39,27594.85,19227.93,77510.28,36471.04,49994.6,26705.13,165432.2,179106.79,56438.65,31617.48,17006.7,55523.1,18706.96,20606.71,131170.88
260142,MO,,,,,,,,,,,,,,,,,22258.61,19589.96,,,19708.52,15376.07,,,,,,,,,,,,,,,,,17007.5,15530.74,12210.4,,,,,,,,,,,,,,,,,,,,,16129.7,,,,,,,48828.12,,,,,,,,,,17053.71,,14055.69,,,,14521.92,,14923.79,,,,11235.82,,,28803.82,20895.29,,,,,
260160,MO,,,,,,,,,,,,,,,,,15683.82,12357.64,12856.06,20897.41,13536.79,14406.48,,,,,,,,,,,,,,,,,15632.05,11628.0,9670.31,,,,,,,,,,,,,,,,,,,,,11484.88,,,,,,,,,,,,,,,,,,,,,10442.36,,,,10514.14,,,,,,,20917.68,11621.23,,,,,
260162,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15929.0,12026.77,,,,,,,,,,,,,37641.83,24368.97,,,,,,,,16487.21,,15080.54,,,,,33262.36,,,,,,,,,,,,,,10964.18,,,,,,,,,,,20934.11,18904.33,,,,,
260163,MO,,,,,,,,,,,,,22073.57,,,19476.13,15770.9,14783.43,,19597.74,13242.92,,,,,,,,,,,,,,,,,,18541.37,12335.56,,,,,16347.75,15389.45,11041.69,,,,,,,,,16826.36,,,,15111.54,,14685.23,,,,,,,36158.56,,,31487.45,,,,,,,11973.22,,15355.42,,12819.81,18728.45,13161.12,,13014.45,,,,,,,20959.84,17080.75,,17408.27,,,
260175,MO,,,,,,,,,,,,,,,,22790.16,24119.09,16004.19,,28237.4,22243.68,18805.09,,,,,,,,,,,,,,,,,21271.45,18023.0,15586.58,,,,,,11826.47,22185.15,,,,,,,,,,20662.07,,,,16930.08,,,,,,,48180.82,,,49642.42,,50854.83,,,,,20347.21,,,,16173.73,,,,16641.75,,,,,,,34164.03,19577.66,,,,,
260176,MO,,,,,,,,,,,,,,,,48933.09,33504.82,,,,32922.67,,,,,,,146628.08,95535.21,,83021.08,,,,,,,32523.88,56817.69,,,,,,,27976.12,,,,,,,,,,,,48962.77,,,,37052.89,,,,,99044.46,,66388.82,61954.12,,,,58547.85,,,,,27621.73,,,,25745.71,,32722.59,,25844.0,70727.17,,,,,,69974.73,38016.31,,,,,
260177,MO,30525.21,,31148.0,21264.29,19874.0,,,,,,,21532.69,41950.26,31806.14,,41046.33,29279.58,25926.09,24666.18,33725.4,24203.64,18708.29,25942.15,,64197.11,,,,70198.88,83428.0,67722.0,152699.82,,42838.67,27953.21,29865.81,51116.75,37205.27,36352.59,24684.16,20659.67,,,16969.57,34330.84,24595.08,17251.6,22839.07,,,,90317.23,63401.77,,,21627.0,31358.24,24890.72,20822.55,14906.29,37060.5,21723.3,,,,,,77387.82,52832.98,,68643.38,54540.59,,76713.27,,20782.06,,30978.61,20403.53,,,,16756.4,31086.33,23782.41,25662.64,16804.77,,22996.09,,,86592.25,,41944.14,28992.9,,,,,
260179,MO,21138.86,,34548.12,24958.93,21233.0,21252.82,,,,96686.32,36862.58,20838.79,49076.39,24840.81,,41681.11,34938.46,24229.63,,32551.47,20586.62,16445.05,24129.0,,66845.29,69454.32,50002.38,79090.43,52312.96,81183.89,49359.5,,145815.83,45162.92,27609.28,,48671.12,28686.6,34236.48,22620.48,16667.77,21603.93,15802.33,,28230.55,19310.68,13495.92,19787.3,19790.94,42774.93,,106880.45,50098.4,,36748.0,19129.0,36028.09,21738.81,18491.27,18493.29,35804.88,17430.7,31878.53,21512.54,36722.84,,59646.08,57826.87,33191.15,39588.31,59455.58,38421.28,32083.79,37057.81,16190.33,18635.64,,34009.54,17834.49,41329.59,18242.81,23569.18,16981.12,36973.23,23861.77,23911.12,18605.13,40113.7,25410.76,33922.37,24160.83,119770.79,,47529.73,26526.79,,,,27298.33,80891.22
260180,MO,,,51382.88,30500.07,27896.0,28315.16,,37869.75,17541.23,121153.45,,,38774.93,21369.45,,38574.2,28605.22,20759.88,14771.55,32284.5,21135.07,,24975.94,93926.23,60825.95,90532.25,69961.27,79123.06,54684.82,83040.25,62770.5,,127881.95,50648.76,,,62391.27,29598.11,29893.16,23737.25,17925.5,30448.65,19088.0,,32561.51,21287.88,11474.89,23218.63,15960.45,57358.92,,135024.94,66010.75,,,,42867.31,22326.13,25696.06,18612.36,30878.44,20327.0,40229.69,20710.16,46759.25,,103236.71,65937.27,44502.39,,59089.6,47144.38,,48533.09,,,,,16895.18,30781.85,18659.57,21973.17,19325.98,35035.33,22175.2,21851.47,19678.19,39621.74,22325.62,29285.68,18323.27,129146.0,124223.24,48099.47,28635.71,6090.04,31980.0,,19799.91,79186.48
260183,MO,48428.26,35465.8,54923.38,42872.17,32539.31,24401.4,37738.94,57871.0,30668.56,188019.79,68606.33,42850.83,89506.36,52108.85,65457.73,55551.59,49198.21,38244.28,28857.14,54279.95,42183.51,27768.12,27965.29,,109080.36,,138247.67,163913.25,128287.45,169179.17,113494.06,186438.93,,114710.64,68393.46,,120177.0,62957.92,63437.62,45470.35,28798.04,,22297.26,45746.4,62524.44,37901.31,28243.41,30779.43,27173.5,75130.24,43446.73,156030.88,93915.07,77506.0,,46377.56,55009.52,36103.8,33519.07,25012.59,36146.38,31443.76,55970.61,33997.28,68464.84,44650.77,255885.51,118670.55,99413.37,150442.5,201796.82,96804.38,78187.8,126130.05,22367.61,38647.75,,68206.67,26919.81,53195.2,33364.36,39082.19,29341.18,54960.64,35588.73,36749.6,25958.97,55514.17,54102.54,47310.07,33915.26,207524.03,268447.65,68442.41,37993.26,,,24795.58,29060.05,
260186,MO,39044.42,,36707.35,32850.81,31206.0,,,,26552.21,,,17978.64,,,,30646.4,24693.86,22669.85,,30296.75,18370.68,,,105832.75,51838.58,,,94937.35,64506.36,,,,,38678.05,30570.0,29981.67,,37517.15,26802.63,20788.09,,,,,22757.31,19598.11,12215.07,,,,,94262.82,62827.36,,,,,22281.13,15962.82,,,20155.52,,,,21104.58,,,57270.1,,,45508.82,,,,,,,18333.32,,19070.78,15832.73,16581.6,34948.75,17821.89,,19392.82,,,,23252.55,98958.33,101393.27,35057.42,20077.37,,,,,
260190,MO,,,,63117.69,,,,,,,,,,,,75386.55,61954.43,43727.73,,71161.88,42324.08,46089.64,39700.0,,,,,,95710.73,,,,,,,,114473.91,60117.87,61437.44,49687.05,,,,,,39663.37,35526.62,43764.57,43941.43,,,,,,,,,43465.48,,,,42464.71,,,,,,,49777.99,,,,,,,43277.21,40896.58,,31413.42,,35858.77,47722.36,40018.96,50235.48,36597.63,54800.38,38138.81,69526.36,,,,,,83181.88,59024.25,,,,,
260191,MO,,,38674.21,24467.25,,,,,,,,,27318.36,,,21769.18,17590.66,17552.17,,20277.23,13252.33,,22794.84,,36021.55,,,,48024.17,,,,,32592.64,,,,23862.64,26617.35,,,,,,23249.0,16764.91,,16106.36,,,,59735.64,34296.17,27241.8,,,27658.53,20254.0,,,25620.64,17123.86,33122.54,16850.73,,,,,34796.74,,,35254.53,,47475.3,,,,,12333.94,,11295.15,25669.05,18114.63,21853.39,16523.97,18833.53,16247.12,21950.92,,,12621.42,91018.58,108060.86,28646.44,24822.05,,,,,
260193,MO,,,,40366.54,,31109.89,,,,,32183.23,,41916.42,22496.0,,28898.76,,,,,,,,,,,,100750.65,65905.21,,,,,52440.82,,,,38185.5,30999.23,,,,,,23065.88,18595.89,,,,,,,,,38014.04,27176.47,40642.74,30010.69,,,,22578.6,,,,,,63540.62,50927.04,,61455.45,,,,,,,25852.45,,,,,17816.82,31787.9,24703.0,25737.23,23622.24,,,,,94830.26,167657.82,50412.51,27307.84,,,,,
260195,MO,,,,,,,,,,,,,,,,14604.06,14733.1,10609.0,,21142.0,11996.41,,,,,,,,61183.11,,,,,,,,,,14211.92,13620.17,,,,,,11047.27,10122.21,,,,,,,,,,,15460.27,,,,,,,,,51793.83,,37396.69,,,31652.63,,48310.67,,,,,,,,,8908.19,,9859.85,,,25153.69,,,,,,18732.23,12646.1,,,,,
260200,MO,,20695.33,36267.7,26219.78,22789.5,31859.0,24879.83,37286.15,19215.82,,39694.23,21874.08,35571.74,,30830.5,23431.05,23206.69,18944.08,12741.27,28068.07,18067.14,16079.0,,,67146.84,,,77109.2,56689.39,,,,,40159.37,22768.06,,59907.08,32661.13,32142.25,21931.24,,,,22220.69,26140.44,21557.41,14209.63,20620.35,21566.71,39583.92,,83903.73,41301.11,34260.81,,27890.91,36117.16,21994.05,13839.12,,34272.24,18362.1,,23749.43,37639.6,18376.36,51337.5,61569.9,39678.95,,76016.33,36010.24,33405.36,46931.23,,21199.68,,26198.68,14334.21,31949.08,17267.07,32011.35,14764.06,28732.98,20165.37,20277.8,15397.32,27733.47,,,24037.63,72737.13,,38609.22,24574.08,,25670.8,,,
260210,MO,,,,,,,,,,,,,,,,,,,,52806.45,35549.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20848.0,,,,,,,,,,,,,,,,,15179.92,,,,,,,,21662.68,,,,,,,,,10009.27,,,,
260214,MO,,,,,,,,,,,,,,,,39798.94,37506.74,,24503.5,47415.95,37111.06,,,,,,,,,,,,,,,,,,42575.32,,,,,31455.12,,,25494.18,40128.33,30384.17,,,,,,,,,34236.06,,,,42899.39,,,,,,,69147.68,,,,,74189.54,,,,,21855.64,,,,31808.0,47500.42,38019.75,38142.92,38139.96,,,,28634.27,,,49264.65,43661.54,,,,,
260216,MO,,34651.94,56316.73,40294.86,34676.68,34079.35,44709.6,41620.67,28933.77,,52968.62,40107.65,60514.27,47390.73,,60489.26,48557.46,44107.64,31049.31,52933.57,36477.53,30390.05,36847.09,,116971.5,,,124855.9,85424.22,87553.17,,,,56405.27,40876.55,35056.64,94281.27,51267.35,48578.16,37656.48,31751.67,38711.45,31616.08,31412.11,38799.64,32606.98,25342.3,33276.47,31649.47,51307.33,39261.06,152269.58,90659.87,61402.71,54401.54,35408.67,62207.67,34581.86,37035.33,30607.62,44376.67,35964.97,60642.71,39710.75,63235.24,,,81123.95,58946.02,,98551.45,73154.89,,61167.54,,39401.31,36320.0,49205.48,37677.73,56774.93,39145.67,37839.89,31591.2,59448.97,33731.07,43446.6,29811.74,64975.87,41541.83,62946.87,26953.75,163578.03,,72049.72,45821.41,,59906.65,30755.09,30573.86,134882.78
260219,MO,,,,,,,,,,,,,,,,23984.33,16697.48,,,18610.92,17381.55,,,,,,,,,,,,,,,,,,19596.63,,,,,,,14386.92,13117.45,,,,,,,,,,,18836.0,,,,18859.5,,,,,,,32279.65,,,31578.0,,,,,,,14344.62,,,,10769.27,23199.42,,,15311.73,,,,,,,32779.6,,,,,,
260227,MO,,,,,,,,,,,,,,,,,15483.65,,11651.6,,12711.63,8542.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12390.8,,,,,,,,,,,,,,,,,,,,,,,,,8443.57,,,,,,,,,,,,,
270003,MT,,,,19101.94,,,,,,,32301.67,,28694.47,,,20834.94,20319.3,15228.0,,21299.57,15590.03,,,,,,,69810.55,43969.67,,,,,35831.0,,,,,23842.53,17225.82,,,,,,14067.95,8792.73,10258.29,,,,,38017.22,,,,,16144.83,17845.89,10631.92,38369.64,18798.67,,15494.12,,21188.45,,,33637.11,,,34443.95,,,,15389.37,,,17129.1,,,,16128.2,26517.29,15572.52,,16564.21,,,,13896.62,,,28147.64,19522.15,,,,17325.06,
270004,MT,18864.77,21066.69,34172.0,19575.35,19702.7,12867.31,,25013.75,9926.58,60744.81,16346.7,13396.88,22251.07,,21167.56,14172.31,16747.44,11931.0,,16206.62,13031.94,,13234.42,,45115.25,,42860.75,69342.73,49968.86,,37547.67,71043.5,98547.88,24279.0,19293.58,,36103.8,19976.71,17179.92,18064.05,,11993.87,,,21996.07,11268.83,9199.5,12354.21,13335.0,34902.18,12464.27,59085.09,34240.92,23732.07,,,21694.74,12741.84,12584.83,7727.29,17804.39,9534.5,17778.38,10489.71,23002.73,12533.23,105785.5,34280.95,34253.01,56632.54,47506.04,34222.36,,49173.67,10806.71,14902.21,,16800.43,9827.02,,16398.36,17578.63,9772.88,20721.2,11624.62,12801.71,10417.5,18717.67,13797.62,,10835.94,88809.37,113803.4,26549.48,15254.07,9914.65,26816.41,,13765.92,54692.96
270012,MT,33019.76,24322.18,26423.83,20886.0,,,,35178.08,12540.18,,32444.57,,26815.05,,28337.33,25250.64,21735.17,16713.42,,22261.63,16879.56,,,,48931.33,,,92211.83,57017.75,101033.25,63459.33,91528.5,149776.62,34265.09,,,38717.13,24926.31,25028.83,17859.89,,,31939.47,,24255.57,16803.42,10477.17,19205.77,,36327.73,,111979.83,56441.82,38382.54,,,34889.44,21063.05,13981.93,11085.55,25249.23,14966.61,,19592.65,35772.83,,92399.48,51318.27,44080.09,52601.45,54458.06,44235.1,,51472.53,12984.53,14281.11,13220.47,27243.27,16200.71,,17440.64,22542.58,19358.72,31491.33,17733.85,14352.76,16718.84,29484.22,27979.35,,16467.0,113157.37,,34511.44,19691.67,15764.5,22160.09,,,73943.5
270014,MT,30931.6,27840.55,34054.94,19438.58,18571.25,17661.94,,23343.0,12440.75,81057.6,37446.52,14595.76,25506.23,20372.69,,28089.65,20538.93,18991.15,,26336.94,15014.33,11806.31,,,44565.88,60864.25,55138.82,71496.06,53771.35,,,82859.42,,25554.56,19102.88,18218.0,42914.56,28200.37,22948.14,19047.49,12680.17,,,,25428.69,14746.76,8457.13,15654.83,,42826.92,,76008.37,47877.25,,,,23494.96,17995.39,12804.62,10760.08,20212.79,12919.43,,12877.65,32027.09,,52459.47,54022.9,37113.48,36323.0,42518.1,37860.29,27262.69,37841.49,,21824.89,,17873.14,12363.11,,14237.15,12847.28,13026.48,25800.26,19606.93,16869.74,12197.13,19844.12,,,13999.91,81387.86,,28370.61,16259.48,,25878.0,,,
270017,MT,,,,29198.73,,,,,,,29210.0,,31917.17,,,32057.77,34211.36,,,29584.24,,,,,71714.18,,,,79497.19,,,,,,,,,,30193.69,26517.5,,,,,,18901.19,,,,,,,,,,,,21512.8,18009.46,,,23119.0,,,,,173546.41,,58215.94,79816.91,,59160.65,,60642.83,,,,,25521.36,,,28356.55,,26492.32,20506.74,19849.69,17030.31,50242.15,,,,154758.41,,44924.74,31947.91,,,,,
270023,MT,,,,24505.13,,,,,,,,,,,,33137.16,24632.22,,,34669.47,19513.43,,,,,,,,76754.62,,,,,,,,,,26460.91,25657.65,,,,,22385.0,,,,15335.18,,,,52906.42,,,,,19602.32,,,,17367.9,,,,,76263.96,,38699.17,,,42822.69,,39637.57,,,,,20180.05,,,,15620.27,,15176.25,,,,,,,110660.24,,37683.38,21088.23,,,,,
270032,MT,,,,,,,,,,,,,,,,,,19040.0,,20158.36,20314.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46671.07,,,,,,,,,,,,,,,,18693.65,,,,,,,,,29327.78,,,,,,
270049,MT,25188.41,,41122.62,23928.14,,22349.71,,,17349.47,64673.75,24410.57,20030.65,31497.26,,,23795.95,26575.52,21746.15,,27513.5,17184.19,,,,75761.38,101463.92,85497.94,107715.0,79470.87,,65836.86,104971.72,135236.62,45130.0,22823.33,,55398.31,29465.0,30478.19,16503.79,16609.12,,,,32258.56,21363.52,12210.0,,,65903.35,,111998.05,46421.7,37604.81,,,43606.63,24270.6,21617.08,,21447.5,17622.65,41661.47,21419.67,,,88889.22,62523.36,48670.1,,70630.95,59846.96,44634.75,50141.63,18221.69,20049.43,,,21460.0,30823.71,22516.1,22938.45,15386.55,36253.02,21029.96,17958.31,17773.72,38956.86,,,,122904.03,,37827.62,24636.81,,37572.86,,,93548.41
270051,MT,28453.24,,27033.39,18942.89,,,,,,,26905.67,,25452.27,,,21143.86,18861.41,,,21817.32,16223.5,,,,48480.11,,72909.88,79909.33,69643.53,,57208.0,,,32639.65,27707.35,,,35711.28,23130.53,14592.85,,,,,20649.74,16484.14,,,,41442.36,,96968.67,54018.54,33285.82,,,26603.92,21417.27,,14478.57,,15702.14,,28797.0,39376.0,14950.57,84606.57,,38336.63,,,41827.26,32249.29,47803.92,,18029.55,,,21266.35,,18080.76,24658.33,18342.55,30962.08,18312.84,14451.45,16298.92,32064.87,,,,84875.45,,42269.85,25340.2,13711.33,33410.25,,,
270057,MT,,,23694.18,16704.59,14966.17,,,,,,15143.2,,19566.06,,,14329.36,14283.43,,,15241.06,11452.37,,,,,,,,32022.56,,,,,18881.23,,,,,16144.9,,,,,,11362.18,9402.69,6678.0,,,,,63551.42,,,,12192.0,29329.5,12723.06,10274.08,8050.67,,12337.91,,14720.55,,,100423.39,40395.36,31092.79,,,33790.96,22325.83,39210.63,7833.12,,,,9976.59,,,15722.92,,,17371.39,10764.08,11878.53,15611.4,,,,58822.73,,22714.83,15907.56,,,,,
270074,MT,,,,,,,,,,,,,,,,,,,10948.23,,,13421.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270086,MT,,,,,,,,,,,,,,,,18016.57,,,,21429.42,,,,,,,,,,,,,,,,,,,15286.11,18493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36662.29,,,,,55695.76,,,,,9684.92,,,,,,,,,,,,,,,20180.69,14547.6,,,,,
270087,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24792.26,,,,,37249.93,,,,,,,,,,,,,,,,,,,,,,,,,,
280003,NE,27124.75,19889.42,33505.42,25720.48,20665.9,20444.95,22060.92,36679.28,20349.25,79181.41,31461.33,21473.42,51519.99,27338.47,45862.85,36335.19,28927.86,22158.72,14431.07,31437.95,19035.33,16663.11,22496.07,,63828.08,69887.78,53003.12,71788.78,58274.24,102917.32,67789.17,115286.5,98586.91,41657.72,28637.91,21678.65,50814.64,36413.97,31366.4,23685.63,13841.59,37923.07,19121.32,20542.39,30681.93,17622.77,14774.12,20035.09,21093.21,48172.0,20852.45,104968.27,50517.59,36061.74,34248.0,19930.31,36622.21,22980.22,17248.87,13370.49,27848.08,19107.55,36638.08,21099.44,35564.9,22164.24,91001.2,57292.88,45194.6,66790.07,62647.85,46537.29,38300.2,52118.53,17288.74,19048.79,18051.92,34748.65,18683.1,43140.24,16079.56,26554.32,17087.35,32084.75,20261.4,25220.25,17099.21,27663.75,22562.5,35495.8,27118.18,96314.79,,44095.0,21757.36,12390.19,27173.33,10364.1,17551.66,99693.97
280009,NE,32397.0,,44832.56,24956.0,,,,,,85588.36,34267.92,,42039.31,,,41725.44,34766.68,,,39095.9,,,,,56571.74,,,90090.0,63418.97,72417.36,54379.64,,,45924.86,45056.71,,,39138.36,46983.42,40035.93,,,,,41044.31,20408.94,13774.12,23210.82,,33554.13,,,57987.57,,,,40705.67,21906.59,21471.93,,,19836.05,,,,,89216.0,64564.7,41504.26,,63611.46,44857.0,37129.55,54804.78,,20389.33,,,,,,,14799.38,49226.47,17799.5,,,36508.89,,32165.36,,124129.2,,50249.15,27602.65,,,,,108582.92
280013,NE,37383.27,50371.51,52813.76,34007.72,24189.17,20048.0,36537.1,53216.8,26299.09,146298.56,34178.5,21756.52,39207.44,101380.64,,33185.6,29023.78,20946.65,16282.73,41111.03,22040.95,,27456.25,147277.75,62398.43,128932.37,73384.07,103330.1,81613.43,99380.7,73860.29,83195.68,159909.82,50645.55,30749.28,,74291.43,41328.98,33010.49,23966.75,15658.1,,21921.72,19976.88,30817.45,22285.66,16804.36,24261.19,14578.0,51284.33,38725.6,174300.69,88856.68,43599.12,47366.3,27762.13,40408.48,27659.71,23273.71,20902.0,39713.31,24617.07,50270.67,30865.7,46790.41,23856.35,97485.3,114003.77,46457.15,53174.79,72778.24,57091.93,37722.67,55987.91,21253.17,25991.04,27358.29,34219.96,17438.82,54188.65,22286.22,32874.34,23076.83,43308.63,21937.73,36036.68,20609.59,48498.7,31083.95,53436.55,20938.58,202696.86,176950.11,61904.33,34431.52,17470.8,50246.0,15928.05,27111.93,202226.58
