Provider Id,Provider State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 092,DRG Charges 100,DRG Charges 101,DRG Charges 166,DRG Charges 175,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 180,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 207,DRG Charges 208,DRG Charges 242,DRG Charges 243,DRG Charges 246,DRG Charges 247,DRG Charges 252,DRG Charges 253,DRG Charges 269,DRG Charges 270,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 299,DRG Charges 300,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 331,DRG Charges 371,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 393,DRG Charges 394,DRG Charges 418,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 483,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 637,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948,DRG Charges 981
150057,IN,,,,,,,,,,,,,,,,28967.53,26495.2,,17177.26,27031.21,23887.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58451.13,48258.67,,,,,,,,,,,,,,,59752.67,,,54633.69,,65590.15,,,,,18422.54,,,,,,18260.77,25309.65,19943.65,,,,,,,35160.22,32794.5,,,,,
150058,IN,30370.3,23435.36,45162.9,35748.43,33957.27,31371.26,,36434.65,19101.67,78049.25,46386.87,23410.86,51606.38,31834.45,47545.09,36494.83,34880.12,25953.72,17959.47,34179.91,23136.69,,24137.63,,60258.32,,58952.8,104397.21,64081.4,,113559.61,133461.55,,48094.29,26766.08,,,36463.16,36456.14,22580.79,,,43247.0,,34365.31,19512.94,13498.5,21667.31,,50587.71,58332.53,103839.35,76193.96,47489.33,,41808.2,60038.11,26129.3,18639.22,17504.0,,20730.96,54633.15,35580.5,,23232.54,152734.39,,58831.51,,100329.64,57154.11,,82484.79,,,,32262.07,25092.05,35999.19,23442.67,36609.17,25810.03,43860.01,25692.04,24450.95,21978.52,59082.15,,,22401.27,114605.63,,53856.16,33662.93,,37380.04,21953.69,,138263.64
150059,IN,,,,18983.3,14784.45,,,,,,,,,,,23954.2,21318.17,22812.33,,29558.67,23129.96,15851.19,,,,,,,66966.05,,,,,38483.36,,,,,27348.68,17518.8,,,,,21822.94,12485.5,11020.0,20967.93,,,,,67651.14,,,,,16974.66,,12806.8,,,,,,,72502.94,,51256.86,,,47636.0,45381.58,,13462.17,,,,14566.07,,,,12798.16,28365.81,20857.0,16780.65,16870.7,,,27345.36,14961.36,,,33653.66,20391.13,,,,,
150061,IN,,,,,,,,,,,,,,,,21162.79,16696.08,16253.58,16377.92,21951.26,17652.34,15424.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16780.92,,,,12849.36,,,,,,,44200.37,,,,,,,,,,15066.75,,,,14795.32,,,,14446.27,,,,,,,21355.65,17337.83,,,,,
150064,IN,,,,,,,,,,,,,,,,,20233.0,,,,18106.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27008.74,16887.33,,,,,
150065,IN,,,,17901.7,,,,,,,,,,,,19891.41,13961.48,13692.86,,16703.41,14194.88,,,,29274.16,,,,,,,,,,,,,,16759.19,,,,,,,,,,,,,110515.91,66111.21,,,,,18418.65,,,,15727.05,,,,,,,46607.29,,,37647.53,,,,,,,,,,,,21548.43,,17701.13,17179.0,21331.73,,,,,,24648.36,17131.26,,,,,
150069,IN,,,,18260.72,,,,,,,,,27975.73,,,31873.12,25789.61,21662.31,16565.73,25592.38,27195.0,,,,56919.69,,,,,,,,,22010.31,,,,,25539.76,17144.0,12781.83,,,,25406.0,17743.42,14649.92,15169.25,,,,,,,,,,17520.52,,13431.43,,14225.42,,,,,,,57737.64,,79364.67,50650.31,,94497.56,,,,,20246.55,,17391.07,19382.17,13714.17,24196.1,18162.68,19182.05,17447.77,24771.17,,20710.29,18585.85,,,33939.29,17249.03,,,,,
150072,IN,,,,,,,,,,,,,22038.73,,,16344.64,18935.27,13888.06,,16023.15,14058.24,,,,,,,,,,,,,,,,,,18232.04,15075.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50127.9,,,,,,,10180.0,,,,10002.62,,12877.62,,12213.36,,,,,,,20303.28,13117.94,,,,,
150074,IN,33433.96,25584.59,49040.04,33839.89,,,25482.5,46521.61,20461.52,,,33978.59,34576.73,25391.18,,25593.72,29468.78,19951.82,16137.76,25995.82,20856.2,,16771.92,140960.36,61462.89,,79483.24,134178.74,95916.68,77903.51,78978.58,129298.64,165610.75,55453.04,34788.92,31396.12,67150.77,47841.37,35310.01,22648.58,17519.65,,22476.92,19923.4,36969.04,21429.96,16046.6,20522.72,29031.73,53786.79,,154486.85,,,,,48228.54,26785.96,22107.08,,32446.55,22297.44,,26696.0,65810.73,33340.27,143069.8,,74470.49,,,56846.05,,,,,,22811.5,26080.34,37464.0,18017.16,27412.96,21807.75,38071.68,24306.46,22013.18,21666.19,33298.0,,39594.94,24880.15,169525.36,,41859.87,36505.16,19572.14,37721.25,,20376.42,89495.5
150075,IN,,,,,,,,,,,,,,,,,39271.44,31361.64,30622.5,,33369.15,,,,,,,,,,,,,,,,,,35396.75,,,,,,,,,,,,,,,,,,,,,,,28654.55,,,,,,,115753.42,,,,,,,,,,27630.57,,,,23639.64,,,,,,,,,,,51900.9,32468.8,,,,,
150076,IN,,,,18619.12,,,,,,,,,,,,,14997.28,,,21761.15,14017.79,,,,,,,,,,,,,,,,,,20178.39,11815.57,,,,,22749.75,17635.0,13223.0,,,,,,,,,,,,,,,,,,,,,,51990.72,,,45779.82,,,,,,,12028.16,,16575.46,,13502.64,16468.64,13658.8,,14416.96,19520.73,,,,,,25801.62,14371.63,,,,,
150082,IN,36153.82,19542.77,30646.86,22107.1,18065.42,16174.07,20494.46,33685.31,18804.64,58604.9,35235.37,18678.96,36189.88,22317.25,32892.24,27221.97,24564.68,19238.42,14626.43,27969.76,19186.26,14151.27,19956.78,125579.0,53355.65,,49890.39,85872.13,60139.43,84015.05,76275.51,78254.37,157259.95,43468.35,22994.87,15770.33,41382.45,25959.1,26253.85,17870.95,13593.64,25794.55,21721.2,18944.61,24576.65,13972.2,11227.91,16518.08,17708.67,51420.08,21364.48,91579.65,51039.0,35393.1,30336.18,22589.72,44488.35,26422.4,17654.39,13595.61,28040.0,18216.36,39256.67,20385.46,42077.67,22660.08,60832.71,70444.38,36291.47,36803.1,59087.67,44424.05,33767.76,33239.69,16343.21,25475.19,20240.16,28920.47,18147.66,21553.14,17173.93,24803.43,14556.2,33672.14,19787.28,21921.97,17559.25,26813.19,19421.47,34717.25,20300.36,106928.6,133216.84,39611.47,23160.43,16333.42,36889.34,22298.11,19100.95,83933.45
150084,IN,41447.39,49209.81,58372.4,32220.0,21178.09,25248.97,23465.33,42102.97,26525.94,101017.44,36937.88,23384.25,39877.2,,37259.93,33641.45,30978.72,21959.43,,29549.0,26699.13,,23792.27,167853.0,73214.18,81382.57,65606.08,119271.62,86726.24,96225.89,84018.85,119447.77,156777.42,45842.47,34724.19,,78767.36,45177.37,36723.29,28893.67,19685.37,49198.32,33156.16,22693.48,39655.51,24430.58,21063.38,27413.44,24669.09,63008.02,26402.9,166824.61,85530.35,62961.5,40901.06,35651.57,51437.72,33072.33,24371.45,21314.14,42887.28,26666.52,39367.1,34775.93,75745.26,34258.03,130560.03,96995.54,63442.27,90446.76,88750.2,60323.55,49151.57,74540.03,23433.06,27634.75,,39620.79,23647.18,28451.27,26591.24,33133.58,30146.97,42410.13,31940.37,28377.65,23471.33,52281.76,38834.24,56027.52,33328.93,164848.35,167604.32,50323.95,35221.23,17014.58,50773.17,15619.29,21410.41,135509.05
150086,IN,,,,15798.4,,,,,,,,,27664.0,19224.55,,16239.0,17058.97,13165.08,11399.75,20085.13,15386.23,9590.31,10218.73,69569.12,45482.88,,,,,,,,,21938.13,19756.15,,,31273.08,21712.37,15343.32,,,,,18053.11,14528.48,10137.59,13111.71,11669.03,,,,,,,,24771.54,13430.05,,,,12925.48,,,,,,,39327.84,,,30968.81,,,,,,,13788.33,20549.73,12130.54,,10816.3,18022.0,13776.33,,14054.18,,,,,67163.08,,31878.63,16475.43,4483.06,,,13718.0,
150088,IN,,,38902.31,26954.5,,20549.07,,,20086.0,,30147.56,,72273.04,,,39815.45,37156.94,21677.45,,31348.6,29576.0,,,,,,,,,,,,,37635.33,,,,,35278.84,20187.75,,,,,32418.56,24790.2,14285.17,20746.0,,,,,,,,,51857.4,25827.09,,,,17778.04,53870.85,,,,,86551.07,51463.96,,93331.15,52716.36,,,,,,52649.27,25524.62,,22543.24,22055.13,17755.0,41200.39,21591.79,23032.35,17699.3,30957.64,,,,118051.29,,52321.74,29121.52,12937.0,49469.92,,,
150089,IN,44596.67,25748.8,62169.46,31675.1,23053.12,26922.55,30442.12,63804.04,30194.87,107159.15,52045.65,37049.46,45163.18,41541.1,45619.67,48568.33,41365.79,29529.19,24381.11,48801.13,32628.85,24488.0,31511.18,180920.37,79833.0,121672.92,97809.18,164756.41,131360.14,127740.75,134812.81,178939.36,176655.04,63971.19,53424.25,43925.08,92819.8,63708.67,43157.19,30145.21,30686.3,,45240.95,30166.58,46094.7,30048.29,26853.66,30413.73,22991.24,64886.53,30597.35,189005.62,99587.88,74258.39,74568.82,34483.85,68787.8,42610.35,50303.17,23731.13,40927.0,27927.44,58686.05,36210.71,64440.72,31674.25,208346.29,109144.33,100388.98,,100229.27,91773.39,72434.32,127978.47,23982.05,23934.03,31286.76,46659.53,30548.71,44659.41,34021.36,34626.49,26088.3,40171.55,28852.75,32588.12,28957.18,65689.42,31783.91,50494.64,38599.6,157884.54,176691.08,61815.46,39517.56,29857.29,54903.03,25954.41,28217.89,127940.74
150090,IN,28273.13,,44580.08,33070.32,,32183.21,,,,,,,41729.91,,,42818.12,34049.14,28680.91,,37478.26,25717.71,,,,74711.21,,,122287.65,92834.19,,,,,59738.29,,,68955.52,45024.0,35211.5,20882.65,,,,,57493.43,23545.09,12530.0,19925.89,,,,,68443.0,,,,56062.73,30176.68,23058.54,,,19873.42,,,,,88449.2,,62216.48,,,52732.53,,,,26662.64,,,25106.45,,26926.44,28462.5,15354.5,30843.0,22912.87,25233.5,23436.62,43255.33,,,22573.35,133184.52,,55562.44,28429.83,13736.4,,,,
150091,IN,,,,20220.23,,,,,,,,,,,,,23760.05,15086.67,16914.91,,17885.47,,,,,,,,,,,,,,,,,,18093.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93091.09,,,,,,,,,,13174.04,,,,17351.08,,15312.15,,13920.81,,,,,,,21527.44,,,,,,
150097,IN,,,,,,,,,,,,,38848.15,22546.08,,22298.36,23818.78,19487.51,,24047.56,17390.11,,,,31419.12,,,,,,,,,,,,,,24711.64,17121.11,,,,,22799.69,13705.69,,,,,,,,,,21935.82,,25097.14,21509.36,,,20031.62,,,,,,,61635.28,,,56291.27,,,,,,,17956.58,,21278.91,,16422.94,24964.09,15143.63,19009.48,18964.71,,,,,,,30209.14,19974.8,,,,,
150100,IN,36524.21,20900.27,31231.2,27134.55,18983.96,23738.87,22140.64,,20265.29,67660.36,37014.3,21552.38,39106.52,,43486.0,24495.98,22628.87,18371.35,23423.09,26669.06,22824.39,,20500.39,98482.64,47023.3,119448.22,91321.05,152771.54,132902.49,110121.47,103343.8,,147508.24,45845.29,35968.92,34337.5,58166.06,46994.25,27667.92,19645.19,17042.67,,16733.78,24574.0,34022.54,21892.92,17149.26,23781.32,23330.48,34151.48,22144.33,115588.0,64597.7,45678.91,,19981.29,42812.8,27866.43,19997.5,9977.86,30382.91,17147.72,39017.28,24370.72,49545.87,21742.9,138930.24,76674.51,69322.41,63913.94,101328.67,60987.69,50124.95,86568.03,19457.58,25042.0,,27915.93,16937.32,21965.94,17516.41,20861.39,17754.19,31212.76,20211.24,28287.29,20840.46,37718.17,21370.17,,23765.5,135065.66,114541.84,40665.23,26812.21,,23858.83,,,104781.07
150101,IN,,,,,,,,,,,,,,,,,21388.89,18714.33,,,,,,,,,,,,,,,,,,,,,19950.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87180.36,,,,,,,,,,15434.17,,,,12791.73,,,,,,,,,,,22786.25,18977.46,,,,,
150102,IN,,,,,,,,,,,,,,,,23862.47,24607.19,,,22936.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28326.41,,,,,,
150104,IN,,,,,,,,,,,,,,,,28393.12,26054.81,18343.5,20645.35,24184.64,19764.06,18402.08,,,,,,,,,,,,27471.73,,,,,27092.31,23917.58,17745.77,,,,,,15892.36,17632.5,,,,,,,,,,,,,,,,,,,,,61850.82,,,,,,,,,,20188.13,,,,15543.74,,22547.71,18629.58,17105.67,,,,17561.83,,,34145.69,22010.47,,,,,
150109,IN,78588.58,,45291.49,37507.87,29162.0,26062.3,,,,90179.36,63248.67,,62266.14,31536.92,,31401.59,29330.24,20692.62,,28439.66,23685.71,,,,71119.96,,,111132.82,89360.7,148899.84,,,,43516.21,39100.63,40411.38,91724.67,55420.07,32906.8,23325.45,,,,24398.73,34538.1,21671.77,15180.65,30516.08,,44092.27,,184208.53,111565.15,92898.71,,,52646.1,29893.55,23078.03,16924.82,45725.19,25550.81,,30349.94,,,182130.04,114466.41,78663.02,84114.94,101358.43,63507.32,55038.0,91643.06,,19654.75,,41535.0,20782.58,46929.71,,27412.93,21904.05,47622.61,24626.23,26077.03,23980.05,39355.57,,,,147552.14,,51699.6,31894.2,,57904.32,,,95564.13
150112,IN,,,29712.08,16291.8,,13461.0,,,22196.38,,,19370.36,25851.0,15571.71,,23439.64,18083.51,13857.81,12548.46,25251.89,14579.61,11887.47,13178.61,,42968.37,,31127.83,74343.69,53396.73,,36252.92,,,35665.53,25633.0,22302.45,,30341.71,21359.37,16094.0,13353.07,,,13631.0,18738.03,15150.97,11332.18,13870.19,14435.7,37271.38,,,39665.03,,,15819.74,28300.41,19588.65,18999.5,,19273.75,14398.23,41514.17,16985.25,,14765.84,72884.61,,36651.72,,,36325.63,33876.94,44179.15,,,,,13441.41,,12613.81,20704.69,12795.38,26028.79,15855.94,21455.97,14407.21,23841.67,,19704.79,17729.65,68451.25,138566.18,30841.31,17207.69,12613.33,,9370.17,15023.5,54528.75
150113,IN,,,,21930.15,20903.91,17730.57,,,,,,,30197.8,,,17406.52,14551.24,10864.74,11660.07,17012.91,12625.92,,12624.28,,44888.91,,,,,,,,,33650.16,23860.73,,,46916.06,20418.09,15727.38,13166.58,,,,19288.29,14377.0,10415.0,13657.0,14573.17,,,,54315.38,,,,27553.93,16983.74,,,25953.36,14073.36,,,,,136644.95,62771.36,58699.87,,,52401.74,,,,19784.5,,,13034.83,,23250.62,21446.68,13190.57,21597.52,12871.0,16612.75,14203.0,24629.83,,,,80894.89,102556.59,29357.8,19197.84,,24519.75,,15747.42,
150115,IN,19376.37,,20338.47,16889.55,16006.78,15340.15,,,,,17743.93,,24816.81,19551.4,,18801.76,15777.9,12691.45,,20257.15,13458.96,11569.89,,,43924.83,,,59302.85,52066.72,,,,,20425.78,17242.26,,34446.82,23002.31,16062.24,12433.15,,,,,16424.12,9989.29,8045.44,,,,,53939.33,40580.1,,,,24252.55,17475.43,13608.53,12795.68,,13478.69,,,,,45975.82,40919.34,32970.46,,36651.63,31278.69,,38180.9,,,,,12292.29,,,,11463.81,23523.81,13768.81,14734.33,13347.88,,,18491.41,,64885.46,,27843.83,20223.23,,,,,
150125,IN,26096.5,25838.3,33270.31,27301.06,25199.53,22971.58,20498.43,,23580.62,79832.0,51857.75,31815.75,31558.18,27944.75,39954.52,32434.87,28934.71,23453.82,18281.32,36337.88,20412.33,15429.2,17873.04,,52592.63,87643.41,66319.69,92741.14,65183.61,68548.12,63319.34,99683.2,141546.91,51153.46,32195.79,,56868.04,39956.3,30468.85,23700.02,14995.74,40777.62,27866.17,17137.32,30493.02,20213.63,14903.64,21557.22,19418.48,40960.92,22070.35,103623.45,56945.57,33389.25,34855.94,21201.73,41475.17,27329.2,19597.18,18081.67,29963.93,22284.58,33175.4,25252.73,45098.0,21123.18,81076.23,73925.27,49550.83,54081.45,61819.32,49353.49,36787.6,69695.87,18620.94,22690.7,20702.91,26728.6,16872.36,27389.67,23149.7,22920.51,19010.75,31834.04,21507.99,27867.54,19260.4,31288.99,22575.41,37289.31,22071.84,101137.04,122827.13,46209.83,26337.25,,22825.79,25588.64,,107577.58
150126,IN,36057.75,28093.57,38986.95,31680.49,26997.64,27563.0,,55563.64,31395.54,57811.31,64429.27,17301.39,46906.09,30863.58,,29249.45,25419.65,18075.2,,26380.52,19191.92,15329.58,,,47064.82,,,,66658.15,,,,,32745.46,23224.92,,,,26809.81,20913.54,14462.05,,21028.44,,25421.61,20059.15,11877.89,17761.95,,33214.14,,114628.24,59385.09,,,16426.0,31182.23,21923.8,18670.71,,22978.62,19679.28,,,47491.09,28282.73,76029.58,,57536.15,,66275.94,51425.0,,,,22302.71,,34277.0,17187.52,,22199.21,31481.28,16588.07,32057.97,19811.05,23447.2,17546.6,34531.15,,,20402.86,116352.76,142036.23,44152.76,22888.67,,,,,116769.13
150128,IN,,20293.82,36313.86,28132.39,22101.57,22962.8,29300.55,,,73607.23,,33184.37,35376.93,34496.83,,35371.89,27921.55,22952.24,15869.75,29887.87,23708.19,15181.07,,,56360.77,,77735.0,113578.88,92569.24,95967.92,,,,50038.88,,,58072.46,49288.35,34101.1,25789.29,17987.0,,28769.15,19636.73,34145.71,21457.38,17005.55,21155.74,24433.38,49335.69,,,76301.44,,,34552.0,37553.31,24441.31,28936.47,19175.14,,24092.25,,25336.14,48961.33,,143647.96,87382.87,64878.96,,,63017.91,50770.57,70134.36,,21534.27,,,21893.4,33259.65,21986.09,27742.7,18870.33,41501.58,28804.47,25426.23,22506.63,39854.05,28873.4,,28806.72,111850.89,,43913.82,27612.8,,35725.69,,22875.05,
150133,IN,,,,40950.2,,,,,,,,,,74321.73,,54589.05,50686.27,47291.33,,69620.13,44001.0,,,,96818.78,,,,,,,,,,,,,,53319.23,33753.44,,,,,63169.73,44536.0,26054.92,,,,,,,,,,,46807.5,,,,47817.06,,,,,,,101225.25,,,91803.55,,,,,,,40726.85,,,,,50140.47,35028.58,45004.28,44417.79,,,,,,,60711.89,55768.27,,,,,
150146,IN,,,,20350.5,,,,,,,,,,,,,22919.73,16384.52,20099.0,,26461.92,,,,,,,,,,,,,,,,,,23693.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69035.43,,,,,,,,,,13290.15,,,,,,16232.42,,14652.4,,,,,,,24474.06,20276.33,,,,,
150150,IN,,,,,,,,,,,,,,,,41940.27,54293.0,,,,44693.09,,,,,,,,,,,,,,,,,,43380.0,31356.13,,,,,,,,,,,,,,,,,,46696.0,,,,35789.64,,,,,,,82303.16,,,,,,,,,,43275.91,,,,,57182.33,25154.09,,,,,,,,,68009.88,43259.07,,,,,
150153,IN,,,,,,,,,,,,,,,,,,,,,,,,,,65317.6,59504.96,111421.29,85186.57,,,,,47974.13,31860.88,28621.22,49048.4,37722.14,35488.08,28779.53,21023.58,,,,35636.81,20237.02,17455.18,30824.42,16522.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150157,IN,,,,,,,,,,,,,32391.5,,,29942.0,27857.55,,,23451.64,17732.09,,,,,,,,,,,,,,,,,,35813.35,,,,,,,,,,,,,,70719.86,,,,,25244.61,,,,19606.12,,,,,106918.88,,57011.36,,,,,53164.38,,15409.09,,,17305.62,,,,,46568.31,18939.43,24355.47,,29497.24,,,,,,39004.16,23076.59,,,,,
150158,IN,,30558.71,32913.86,31028.33,23001.33,,21603.42,,,,,24411.71,48521.3,,,35226.34,33003.29,23368.54,,37947.9,29771.31,,26367.45,,73354.24,,,,114461.3,,,,,52963.07,41372.97,,73831.4,50265.12,37801.37,30719.09,,,,25058.45,31937.87,23984.67,17040.36,25007.93,27797.93,,,,,,,,,37559.39,21924.29,,46847.5,24077.74,,26720.75,,27730.83,,,87830.04,,,83941.6,,114686.18,,,,,26522.86,33334.5,25609.93,43257.54,26081.92,48510.65,27774.52,27094.58,28529.69,37279.83,,,25269.0,132940.5,,49520.51,35941.31,,,,26844.08,
150160,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72548.75,,33640.34,48271.32,,,,40785.32,,,,,,,,,,,,,,,,,,,,,,,,,,
150161,IN,,,,23872.33,,,,,,,,,40101.0,,,42727.33,36515.07,26741.77,,36854.07,28199.18,,,,,,,175856.45,154465.55,,,,,,,,,,35955.19,29053.45,,,,,,,,21599.36,,,,,81167.74,58997.67,,,36582.55,35646.64,29908.47,14777.38,34681.5,24792.0,,29685.2,,,172086.9,,91735.75,,,,,102708.36,,,,,,,,21785.29,30720.62,42684.46,26041.85,27371.27,29012.38,,,,29781.38,,,53249.63,30653.35,,,,,
150162,IN,28407.35,55667.92,51222.1,34606.21,30014.0,30348.0,30427.5,69106.5,30938.48,125600.07,54860.59,33901.79,51160.61,30835.17,54493.53,37691.2,35901.06,28178.74,21652.35,36166.47,26696.81,20054.17,34429.29,157871.54,87346.14,117727.07,65951.38,94840.56,71127.73,101779.39,59466.42,111133.3,93881.79,53892.0,31392.42,32281.25,71307.34,38958.81,40264.24,27061.05,19373.96,48086.8,28025.6,24566.69,41428.86,24139.92,17488.09,28345.71,,66378.0,44777.52,121317.24,63676.26,46500.51,,28371.6,59165.36,29486.86,26328.39,18018.83,34938.86,26173.81,46729.41,29810.12,43360.65,24952.82,116439.28,79240.5,54198.63,,80157.03,50482.72,44032.71,103892.62,,31133.41,,46886.69,26042.22,33102.65,29226.32,32032.91,22999.37,41839.85,28183.79,28057.34,23547.14,51987.25,35921.47,50413.64,34292.57,128231.72,166869.47,51218.81,31542.06,20960.31,39461.0,29683.82,22990.65,120013.43
150165,IN,,,41793.82,,,,,,,,,,,,,38506.82,36566.46,24343.32,,27573.71,20202.27,,,,,,,,,,,,,,,,56499.71,,31462.3,,,,26932.57,,30653.83,,,,,,,,,,,,,23911.67,,,,16700.62,,,,,,,50232.58,,,,,,,,,,19816.28,,,,,,27596.71,31101.0,20180.14,,,,28393.14,,,54009.04,21754.07,,,,,
150166,IN,,,,,,,,,,,,,,,,,,,14468.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14907.56,,,,,371269.65,,83523.5,,,,,,,16128.4,,,13029.6,,,,,,,,,,,,,,,,,,,,,
150167,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135082.48,,65337.72,72604.23,,,,75137.84,,,,,,,,,,,,,,,,,,,,,,,,,,
150168,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170827.25,,83600.71,,,87384.29,60200.18,124285.24,,,,,,,,,,,,,,,,,,,,,,,,,,
150169,IN,,20051.22,48065.41,30636.59,25972.83,26351.92,25724.46,44448.11,29699.68,87423.71,31305.43,28879.76,37475.6,26586.85,,32971.74,27593.37,22496.46,18495.0,33949.58,23150.72,16912.37,23216.17,145314.19,59718.83,,,,,101306.09,,,,36051.82,,,,,32148.44,22877.34,,,28152.82,22141.36,,31428.67,,22904.27,,54500.77,,118896.0,80383.36,53823.24,46041.27,28452.25,41287.16,32283.98,27904.4,17864.21,29881.0,23940.75,54163.81,29459.57,60119.74,,122782.92,94340.73,72075.38,,,71926.48,57690.69,69932.55,15485.92,23259.21,,34375.92,20074.95,39115.04,27016.53,28248.19,19751.48,39100.8,25286.24,24749.67,20016.6,35277.03,26648.0,40578.75,26465.54,102444.29,151901.58,45410.66,29683.35,,29131.0,19891.27,24100.05,
150172,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38204.31,,,,,48041.88,,,,,,,,,,,,,,,,,,,,,,,,,,
150173,IN,51020.73,51041.64,44735.34,35121.22,32518.81,,28949.17,,27234.5,75838.96,42732.36,25305.73,52496.1,,,32744.08,36443.09,31812.57,,36992.15,28208.98,,27177.37,,69355.52,,,130281.5,108637.37,,,160808.27,,63023.31,38661.32,26887.62,72407.5,63598.42,34281.83,,,,,,37155.54,25514.78,25536.44,27986.33,,57203.8,,177239.67,102746.03,,,29070.8,59767.69,38515.77,27715.8,,44267.38,30631.5,,29154.54,,29103.43,194957.33,154190.92,98639.77,98135.5,105469.58,76889.3,,130746.94,,,,,26056.82,45077.75,27126.5,31733.12,27899.24,36774.55,33158.36,33134.48,24004.75,40407.75,,,,99662.73,,45163.73,32502.32,,53551.82,,,
150175,IN,26688.85,,,,,,,,,,,,,,,,,,,,,,,,,71603.92,46651.42,63910.25,53541.65,,,,,24785.57,21935.68,19802.27,34900.5,22087.28,24195.92,,,,,,20573.89,11097.24,9975.64,,9799.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150176,IN,,,,,,,,,,,,,,,,39882.85,20802.15,,,,,,,,,,50912.27,92734.71,53820.11,,,,,54071.73,,,52443.57,29504.75,26067.54,24134.36,,,,,,,,,17542.71,,,,,,,,,,,,,12329.77,,,,,,,,,,,,,,,,,16319.64,,,,,,,,17587.45,,,,,,,50293.52,,,,,,
150177,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156066.9,,101314.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150179,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8056.0,,,,
150181,IN,,,,,,,,,,,,,,,,22168.58,,,,,,,,,,,,,,,,,,,,,,,22898.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56278.91,,,,,,,,,,,,,,,,,,,,,,,,,26929.67,,,,,,
150182,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116611.28,,48960.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150183,IN,,,,,,,,,,,,,31201.29,,,26372.55,,,,,,,,,,,,,,,,,,32255.42,,,,,29945.94,,,,,,,,,,,,,,,,,,,,,,,17796.73,,,,,,,158806.74,,,,,,,,,,,,,,,20065.28,,,,,,,,85050.08,,34657.0,22844.08,,,,,
